,pixel_x,pixel_y,color
R00X234Y063,170,712,0
R00X235Y063,170,717,0
R00X236Y063,170,721,0
R00X237Y063,170,726,0
R00X238Y063,170,731,0
R00X239Y063,170,735,0
R00X240Y063,170,740,0
R00X241Y063,170,745,0
R00X242Y063,170,749,0
R00X243Y063,170,754,0
R00X244Y063,170,759,0
R00X245Y063,170,763,0
R00X246Y063,170,768,0
R00X247Y063,170,773,0
R00X248Y063,170,777,255
R00X249Y063,170,782,255
R00X250Y063,170,787,0
R00X251Y063,170,791,0
R00X252Y063,170,796,255
R00X253Y063,170,801,0
R00X254Y063,170,805,0
R00X255Y063,170,810,0
R00X256Y063,170,815,0
R00X257Y063,170,819,0
R00X258Y063,170,824,0
R00X259Y063,170,829,0
R00X260Y063,170,833,0
R00X261Y063,170,838,0
R00X262Y063,170,843,0
R00X263Y063,170,847,255
R00X264Y063,170,852,255
R00X265Y063,170,857,255
R00X266Y063,170,861,0
R00X267Y063,170,866,0
R00X268Y063,170,871,0
R00X269Y063,170,875,0
R00X270Y063,170,880,255
R00X271Y063,170,885,0
R00X272Y063,170,889,255
R00X273Y063,170,894,0
R00X274Y063,170,898,0
R00X275Y063,170,903,0
R00X276Y063,170,908,0
R00X277Y063,170,912,255
R00X278Y063,170,917,255
R00X279Y063,170,922,0
R00X280Y063,170,926,0
R00X281Y063,170,931,0
R00X282Y063,170,936,0
R00X283Y063,170,940,0
R00X284Y063,170,945,0
R00X285Y063,170,950,0
R00X286Y063,170,954,0
R00X287Y063,170,959,0
R00X288Y063,170,964,0
R00X289Y063,170,968,0
R00X290Y063,170,973,0
R00X291Y063,170,978,0
R00X292Y063,170,982,0
R00X293Y063,170,987,0
R00X294Y063,170,992,0
R00X295Y063,170,996,255
R00X296Y063,170,1001,0
R00X297Y063,170,1006,255
R00X298Y063,170,1010,0
R00X299Y063,170,1015,0
R00X300Y063,170,1020,0
R00X301Y063,170,1024,0
R00X302Y063,170,1029,0
R00X303Y063,170,1034,0
R00X304Y063,170,1038,0
R00X305Y063,170,1043,0
R00X306Y063,170,1048,0
R00X307Y063,170,1052,0
R00X308Y063,170,1057,255
R00X309Y063,170,1062,0
R00X074Y064,166,-33,255
R00X075Y064,166,-28,255
R00X076Y064,166,-23,255
R00X077Y064,166,-19,255
R00X078Y064,166,-14,255
R00X079Y064,166,-9,255
R00X080Y064,166,-5,255
R00X081Y064,166,0,255
R00X082Y064,166,4,255
R00X083Y064,166,8,255
R00X084Y064,166,13,255
R00X085Y064,166,18,255
R00X086Y064,166,22,255
R00X087Y064,166,27,0
R00X088Y064,166,32,0
R00X089Y064,166,36,0
R00X090Y064,166,41,0
R00X091Y064,166,46,0
R00X092Y064,166,50,0
R00X093Y064,166,55,0
R00X094Y064,166,60,0
R00X095Y064,166,64,0
R00X096Y064,166,69,0
R00X097Y064,166,74,0
R00X098Y064,166,78,0
R00X099Y064,166,83,0
R00X100Y064,166,88,0
R00X101Y064,166,92,0
R00X102Y064,166,97,255
R00X103Y064,166,102,0
R00X104Y064,166,106,255
R00X105Y064,166,111,255
R00X106Y064,166,116,0
R00X107Y064,166,120,0
R00X108Y064,166,125,0
R00X109Y064,166,130,0
R00X110Y064,166,134,0
R00X111Y064,166,139,0
R00X112Y064,166,144,0
R00X113Y064,166,148,0
R00X114Y064,166,153,0
R00X115Y064,166,157,0
R00X116Y064,166,162,0
R00X117Y064,166,167,0
R00X118Y064,166,171,255
R00X119Y064,166,176,0
R00X120Y064,166,181,0
R00X121Y064,166,185,0
R00X122Y064,166,190,0
R00X123Y064,166,195,0
R00X124Y064,166,199,0
R00X125Y064,166,204,0
R00X126Y064,166,209,0
R00X127Y064,166,213,0
R00X128Y064,166,218,255
R00X129Y064,166,223,255
R00X130Y064,166,227,255
R00X131Y064,166,232,255
R00X132Y064,166,237,255
R00X133Y064,166,241,255
R00X134Y064,166,246,0
R00X135Y064,166,251,0
R00X136Y064,166,255,255
R00X137Y064,166,260,255
R00X138Y064,166,265,0
R00X139Y064,166,269,0
R00X140Y064,166,274,0
R00X141Y064,166,279,0
R00X142Y064,166,283,0
R00X143Y064,166,288,0
R00X144Y064,166,293,0
R00X145Y064,166,297,255
R00X146Y064,166,302,0
R00X147Y064,166,307,0
R00X148Y064,166,311,0
R00X149Y064,166,316,0
R00X150Y064,166,321,0
R00X151Y064,166,325,0
R00X152Y064,166,330,0
R00X153Y064,166,335,255
R00X154Y064,166,339,255
R00X155Y064,166,344,255
R00X156Y064,166,349,255
R00X157Y064,166,353,0
R00X158Y064,166,358,0
R00X159Y064,166,363,0
R00X160Y064,166,367,0
R00X161Y064,166,372,0
R00X162Y064,166,377,0
R00X163Y064,166,381,0
R00X164Y064,166,386,255
R00X165Y064,166,391,255
R00X166Y064,166,395,255
R00X167Y064,166,400,255
R00X168Y064,166,404,255
R00X169Y064,166,409,0
R00X170Y064,166,414,0
R00X171Y064,166,418,0
R00X172Y064,166,423,0
R00X173Y064,166,428,0
R00X174Y064,166,432,0
R00X175Y064,166,437,0
R00X176Y064,166,442,0
R00X177Y064,166,446,0
R00X178Y064,166,451,0
R00X179Y064,166,456,0
R00X180Y064,166,460,0
R00X181Y064,166,465,0
R00X182Y064,166,470,0
R00X183Y064,166,474,0
R00X184Y064,166,479,0
R00X185Y064,166,484,0
R00X186Y064,166,488,0
R00X187Y064,166,493,255
R00X188Y064,166,498,255
R00X189Y064,166,502,255
R00X190Y064,166,507,255
R00X191Y064,166,512,0
R00X192Y064,166,516,0
R00X193Y064,166,521,0
R00X194Y064,166,526,0
R00X195Y064,166,530,0
R00X196Y064,166,535,0
R00X197Y064,166,540,0
R00X198Y064,166,544,0
R00X199Y064,166,549,0
R00X200Y064,166,554,0
R00X201Y064,166,558,0
R00X202Y064,166,563,0
R00X203Y064,166,568,0
R00X204Y064,166,572,255
R00X205Y064,166,577,255
R00X206Y064,166,582,255
R00X207Y064,166,586,0
R00X208Y064,166,591,0
R00X209Y064,166,596,0
R00X210Y064,166,600,0
R00X211Y064,166,605,255
R00X212Y064,166,610,255
R00X213Y064,166,614,255
R00X214Y064,166,619,255
R00X215Y064,166,624,0
R00X216Y064,166,628,0
R00X217Y064,166,633,0
R00X218Y064,166,638,0
R00X219Y064,166,642,0
R00X220Y064,166,647,0
R00X221Y064,166,651,0
R00X222Y064,166,656,0
R00X223Y064,166,661,0
R00X224Y064,166,665,255
R00X225Y064,166,670,255
R00X226Y064,166,675,0
R00X227Y064,166,679,255
R00X228Y064,166,684,255
R00X229Y064,166,689,255
R00X230Y064,166,693,255
R00X231Y064,166,698,255
R00X232Y064,166,703,0
R00X233Y064,166,707,0
R00X234Y064,166,712,0
R00X235Y064,166,717,0
R00X236Y064,166,721,0
R00X237Y064,166,726,0
R00X238Y064,166,731,0
R00X239Y064,166,735,0
R00X240Y064,166,740,0
R00X241Y064,166,745,0
R00X242Y064,166,749,0
R00X243Y064,166,754,0
R00X244Y064,166,759,0
R00X245Y064,166,763,0
R00X246Y064,166,768,0
R00X247Y064,166,773,0
R00X248Y064,166,777,255
R00X249Y064,166,782,255
R00X250Y064,166,787,0
R00X251Y064,166,791,0
R00X252Y064,166,796,0
R00X253Y064,166,801,255
R00X254Y064,166,805,0
R00X255Y064,166,810,0
R00X256Y064,166,815,0
R00X257Y064,166,819,0
R00X258Y064,166,824,0
R00X259Y064,166,829,0
R00X260Y064,166,833,0
R00X261Y064,166,838,0
R00X262Y064,166,843,0
R00X263Y064,166,847,255
R00X264Y064,166,852,255
R00X265Y064,166,857,255
R00X266Y064,166,861,0
R00X267Y064,166,866,0
R00X268Y064,166,871,0
R00X269Y064,166,875,0
R00X270Y064,166,880,255
R00X271Y064,166,885,0
R00X272Y064,166,889,255
R00X273Y064,166,894,0
R00X274Y064,166,898,0
R00X275Y064,166,903,0
R00X276Y064,166,908,0
R00X277Y064,166,912,255
R00X278Y064,166,917,255
R00X279Y064,166,922,0
R00X280Y064,166,926,0
R00X281Y064,166,931,0
R00X282Y064,166,936,0
R00X283Y064,166,940,0
R00X284Y064,166,945,0
R00X285Y064,166,950,0
R00X286Y064,166,954,0
R00X287Y064,166,959,0
R00X288Y064,166,964,0
R00X289Y064,166,968,0
R00X290Y064,166,973,0
R00X291Y064,166,978,0
R00X292Y064,166,982,0
R00X293Y064,166,987,0
R00X294Y064,166,992,0
R00X295Y064,166,996,0
R00X296Y064,166,1001,0
R00X297Y064,166,1006,0
R00X298Y064,166,1010,0
R00X299Y064,166,1015,0
R00X300Y064,166,1020,0
R00X301Y064,166,1024,0
R00X302Y064,166,1029,0
R00X303Y064,166,1034,0
R00X304Y064,166,1038,0
R00X305Y064,166,1043,0
R00X306Y064,166,1048,0
R00X307Y064,166,1052,0
R00X308Y064,166,1057,255
R00X074Y065,161,-33,255
R00X075Y065,161,-28,255
R00X076Y065,161,-23,255
R00X077Y065,161,-19,255
R00X078Y065,161,-14,255
R00X079Y065,161,-9,255
R00X080Y065,161,-5,255
R00X081Y065,161,0,255
R00X082Y065,161,4,255
R00X083Y065,161,8,255
R00X084Y065,161,13,255
R00X085Y065,161,18,255
R00X086Y065,161,22,255
R00X087Y065,161,27,0
R00X088Y065,161,32,0
R00X089Y065,161,36,0
R00X090Y065,161,41,0
R00X091Y065,161,46,0
R00X092Y065,161,50,0
R00X093Y065,161,55,0
R00X094Y065,161,60,0
R00X095Y065,161,64,0
R00X096Y065,161,69,0
R00X097Y065,161,74,0
R00X098Y065,161,78,0
R00X099Y065,161,83,0
R00X100Y065,161,88,0
R00X101Y065,161,92,255
R00X102Y065,161,97,255
R00X103Y065,161,102,255
R00X104Y065,161,106,0
R00X105Y065,161,111,0
R00X106Y065,161,116,0
R00X107Y065,161,120,0
R00X108Y065,161,125,0
R00X109Y065,161,130,0
R00X110Y065,161,134,0
R00X111Y065,161,139,0
R00X112Y065,161,144,0
R00X113Y065,161,148,0
R00X114Y065,161,153,0
R00X115Y065,161,157,0
R00X116Y065,161,162,0
R00X117Y065,161,167,0
R00X118Y065,161,171,255
R00X119Y065,161,176,0
R00X120Y065,161,181,0
R00X121Y065,161,185,0
R00X122Y065,161,190,0
R00X123Y065,161,195,0
R00X124Y065,161,199,0
R00X125Y065,161,204,255
R00X126Y065,161,209,0
R00X127Y065,161,213,255
R00X128Y065,161,218,255
R00X129Y065,161,223,255
R00X130Y065,161,227,255
R00X131Y065,161,232,255
R00X132Y065,161,237,255
R00X133Y065,161,241,0
R00X134Y065,161,246,0
R00X135Y065,161,251,0
R00X136Y065,161,255,0
R00X137Y065,161,260,0
R00X138Y065,161,265,0
R00X139Y065,161,269,0
R00X140Y065,161,274,0
R00X141Y065,161,279,0
R00X142Y065,161,283,0
R00X143Y065,161,288,0
R00X144Y065,161,293,255
R00X145Y065,161,297,0
R00X146Y065,161,302,0
R00X147Y065,161,307,0
R00X148Y065,161,311,0
R00X149Y065,161,316,0
R00X150Y065,161,321,0
R00X151Y065,161,325,0
R00X152Y065,161,330,0
R00X153Y065,161,335,0
R00X154Y065,161,339,255
R00X155Y065,161,344,0
R00X156Y065,161,349,0
R00X157Y065,161,353,0
R00X158Y065,161,358,0
R00X159Y065,161,363,0
R00X160Y065,161,367,0
R00X161Y065,161,372,0
R00X162Y065,161,377,0
R00X163Y065,161,381,255
R00X164Y065,161,386,255
R00X165Y065,161,391,0
R00X166Y065,161,395,255
R00X167Y065,161,400,255
R00X168Y065,161,404,255
R00X169Y065,161,409,0
R00X170Y065,161,414,0
R00X171Y065,161,418,0
R00X172Y065,161,423,0
R00X173Y065,161,428,0
R00X174Y065,161,432,0
R00X175Y065,161,437,0
R00X176Y065,161,442,0
R00X177Y065,161,446,0
R00X178Y065,161,451,0
R00X179Y065,161,456,0
R00X180Y065,161,460,0
R00X181Y065,161,465,0
R00X182Y065,161,470,0
R00X183Y065,161,474,0
R00X184Y065,161,479,0
R00X185Y065,161,484,0
R00X186Y065,161,488,0
R00X187Y065,161,493,255
R00X188Y065,161,498,255
R00X189Y065,161,502,255
R00X190Y065,161,507,0
R00X191Y065,161,512,0
R00X192Y065,161,516,0
R00X193Y065,161,521,0
R00X194Y065,161,526,0
R00X195Y065,161,530,0
R00X196Y065,161,535,0
R00X197Y065,161,540,0
R00X198Y065,161,544,0
R00X199Y065,161,549,0
R00X200Y065,161,554,0
R00X201Y065,161,558,0
R00X202Y065,161,563,255
R00X203Y065,161,568,0
R00X204Y065,161,572,0
R00X205Y065,161,577,0
R00X206Y065,161,582,0
R00X207Y065,161,586,0
R00X208Y065,161,591,0
R00X209Y065,161,596,0
R00X210Y065,161,600,0
R00X211Y065,161,605,0
R00X212Y065,161,610,255
R00X213Y065,161,614,255
R00X214Y065,161,619,255
R00X215Y065,161,624,0
R00X216Y065,161,628,0
R00X217Y065,161,633,0
R00X218Y065,161,638,0
R00X219Y065,161,642,0
R00X220Y065,161,647,0
R00X221Y065,161,651,0
R00X222Y065,161,656,0
R00X223Y065,161,661,255
R00X224Y065,161,665,255
R00X225Y065,161,670,0
R00X226Y065,161,675,255
R00X227Y065,161,679,255
R00X228Y065,161,684,255
R00X229Y065,161,689,255
R00X230Y065,161,693,255
R00X231Y065,161,698,255
R00X232Y065,161,703,0
R00X233Y065,161,707,0
R00X234Y065,161,712,0
R00X235Y065,161,717,0
R00X236Y065,161,721,0
R00X237Y065,161,726,0
R00X238Y065,161,731,0
R00X239Y065,161,735,0
R00X240Y065,161,740,0
R00X241Y065,161,745,0
R00X242Y065,161,749,0
R00X243Y065,161,754,0
R00X244Y065,161,759,0
R00X245Y065,161,763,0
R00X246Y065,161,768,0
R00X247Y065,161,773,255
R00X248Y065,161,777,255
R00X249Y065,161,782,255
R00X250Y065,161,787,255
R00X251Y065,161,791,255
R00X252Y065,161,796,0
R00X253Y065,161,801,255
R00X254Y065,161,805,0
R00X255Y065,161,810,0
R00X256Y065,161,815,0
R00X257Y065,161,819,0
R00X258Y065,161,824,0
R00X259Y065,161,829,0
R00X260Y065,161,833,0
R00X261Y065,161,838,0
R00X262Y065,161,843,0
R00X263Y065,161,847,255
R00X264Y065,161,852,255
R00X265Y065,161,857,255
R00X266Y065,161,861,0
R00X267Y065,161,866,255
R00X268Y065,161,871,0
R00X269Y065,161,875,0
R00X270Y065,161,880,0
R00X271Y065,161,885,0
R00X272Y065,161,889,0
R00X273Y065,161,894,0
R00X274Y065,161,898,0
R00X275Y065,161,903,0
R00X276Y065,161,908,0
R00X277Y065,161,912,0
R00X278Y065,161,917,0
R00X279Y065,161,922,0
R00X280Y065,161,926,0
R00X281Y065,161,931,0
R00X282Y065,161,936,0
R00X283Y065,161,940,0
R00X284Y065,161,945,0
R00X285Y065,161,950,0
R00X286Y065,161,954,0
R00X287Y065,161,959,0
R00X288Y065,161,964,0
R00X289Y065,161,968,0
R00X290Y065,161,973,0
R00X291Y065,161,978,0
R00X292Y065,161,982,0
R00X293Y065,161,987,0
R00X294Y065,161,992,0
R00X295Y065,161,996,0
R00X296Y065,161,1001,0
R00X297Y065,161,1006,0
R00X298Y065,161,1010,0
R00X299Y065,161,1015,0
R00X300Y065,161,1020,0
R00X301Y065,161,1024,0
R00X302Y065,161,1029,0
R00X303Y065,161,1034,0
R00X304Y065,161,1038,0
R00X305Y065,161,1043,0
R00X306Y065,161,1048,0
R00X307Y065,161,1052,0
R00X308Y065,161,1057,255
R00X074Y066,156,-33,255
R00X075Y066,156,-28,255
R00X076Y066,156,-23,255
R00X077Y066,156,-19,255
R00X078Y066,156,-14,255
R00X079Y066,156,-9,255
R00X080Y066,156,-5,255
R00X081Y066,156,0,255
R00X082Y066,156,4,255
R00X083Y066,156,8,255
R00X084Y066,156,13,255
R00X085Y066,156,18,255
R00X086Y066,156,22,255
R00X087Y066,156,27,0
R00X088Y066,156,32,0
R00X089Y066,156,36,0
R00X090Y066,156,41,0
R00X091Y066,156,46,0
R00X092Y066,156,50,0
R00X093Y066,156,55,0
R00X094Y066,156,60,0
R00X095Y066,156,64,0
R00X096Y066,156,69,0
R00X097Y066,156,74,0
R00X098Y066,156,78,0
R00X099Y066,156,83,0
R00X100Y066,156,88,0
R00X101Y066,156,92,255
R00X102Y066,156,97,255
R00X103Y066,156,102,0
R00X104Y066,156,106,0
R00X105Y066,156,111,0
R00X106Y066,156,116,0
R00X107Y066,156,120,0
R00X108Y066,156,125,0
R00X109Y066,156,130,0
R00X110Y066,156,134,0
R00X111Y066,156,139,0
R00X112Y066,156,144,0
R00X113Y066,156,148,0
R00X114Y066,156,153,255
R00X115Y066,156,157,0
R00X116Y066,156,162,0
R00X117Y066,156,167,0
R00X118Y066,156,171,0
R00X119Y066,156,176,0
R00X120Y066,156,181,0
R00X121Y066,156,185,0
R00X122Y066,156,190,0
R00X123Y066,156,195,255
R00X124Y066,156,199,255
R00X125Y066,156,204,255
R00X126Y066,156,209,255
R00X127Y066,156,213,255
R00X128Y066,156,218,255
R00X129Y066,156,223,255
R00X130Y066,156,227,255
R00X131Y066,156,232,255
R00X132Y066,156,237,255
R00X133Y066,156,241,0
R00X134Y066,156,246,0
R00X135Y066,156,251,0
R00X136Y066,156,255,0
R00X137Y066,156,260,0
R00X138Y066,156,265,0
R00X139Y066,156,269,0
R00X140Y066,156,274,0
R00X141Y066,156,279,0
R00X142Y066,156,283,0
R00X143Y066,156,288,0
R00X144Y066,156,293,255
R00X145Y066,156,297,0
R00X146Y066,156,302,0
R00X147Y066,156,307,0
R00X148Y066,156,311,0
R00X149Y066,156,316,0
R00X150Y066,156,321,0
R00X151Y066,156,325,0
R00X152Y066,156,330,0
R00X153Y066,156,335,0
R00X154Y066,156,339,0
R00X155Y066,156,344,0
R00X156Y066,156,349,0
R00X157Y066,156,353,0
R00X158Y066,156,358,0
R00X159Y066,156,363,0
R00X160Y066,156,367,0
R00X161Y066,156,372,0
R00X162Y066,156,377,0
R00X163Y066,156,381,255
R00X164Y066,156,386,255
R00X165Y066,156,391,0
R00X166Y066,156,395,255
R00X167Y066,156,400,255
R00X168Y066,156,404,255
R00X169Y066,156,409,0
R00X170Y066,156,414,0
R00X171Y066,156,418,0
R00X172Y066,156,423,0
R00X173Y066,156,428,0
R00X174Y066,156,432,0
R00X175Y066,156,437,0
R00X176Y066,156,442,0
R00X177Y066,156,446,0
R00X178Y066,156,451,0
R00X179Y066,156,456,0
R00X180Y066,156,460,0
R00X181Y066,156,465,0
R00X182Y066,156,470,0
R00X183Y066,156,474,0
R00X184Y066,156,479,0
R00X185Y066,156,484,0
R00X186Y066,156,488,0
R00X187Y066,156,493,255
R00X188Y066,156,498,255
R00X189Y066,156,502,255
R00X190Y066,156,507,255
R00X191Y066,156,512,255
R00X192Y066,156,516,0
R00X193Y066,156,521,0
R00X194Y066,156,526,0
R00X195Y066,156,530,0
R00X196Y066,156,535,0
R00X197Y066,156,540,0
R00X198Y066,156,544,0
R00X199Y066,156,549,0
R00X200Y066,156,554,0
R00X201Y066,156,558,0
R00X202Y066,156,563,0
R00X203Y066,156,568,0
R00X204Y066,156,572,0
R00X205Y066,156,577,0
R00X206Y066,156,582,0
R00X207Y066,156,586,0
R00X208Y066,156,591,0
R00X209Y066,156,596,0
R00X210Y066,156,600,0
R00X211Y066,156,605,0
R00X212Y066,156,610,0
R00X213Y066,156,614,0
R00X214Y066,156,619,255
R00X215Y066,156,624,0
R00X216Y066,156,628,0
R00X217Y066,156,633,0
R00X218Y066,156,638,0
R00X219Y066,156,642,0
R00X220Y066,156,647,0
R00X221Y066,156,651,0
R00X222Y066,156,656,0
R00X223Y066,156,661,0
R00X224Y066,156,665,0
R00X225Y066,156,670,0
R00X226Y066,156,675,255
R00X227Y066,156,679,255
R00X228Y066,156,684,255
R00X229Y066,156,689,255
R00X230Y066,156,693,255
R00X231Y066,156,698,255
R00X232Y066,156,703,0
R00X233Y066,156,707,0
R00X234Y066,156,712,0
R00X235Y066,156,717,0
R00X236Y066,156,721,0
R00X237Y066,156,726,0
R00X238Y066,156,731,0
R00X239Y066,156,735,0
R00X240Y066,156,740,0
R00X241Y066,156,745,0
R00X242Y066,156,749,0
R00X243Y066,156,754,0
R00X244Y066,156,759,0
R00X245Y066,156,763,0
R00X246Y066,156,768,0
R00X247Y066,156,773,255
R00X248Y066,156,777,0
R00X249Y066,156,782,0
R00X250Y066,156,787,255
R00X251Y066,156,791,255
R00X252Y066,156,796,255
R00X253Y066,156,801,0
R00X254Y066,156,805,0
R00X255Y066,156,810,0
R00X256Y066,156,815,0
R00X257Y066,156,819,0
R00X258Y066,156,824,0
R00X259Y066,156,829,0
R00X260Y066,156,833,0
R00X261Y066,156,838,0
R00X262Y066,156,843,255
R00X263Y066,156,847,255
R00X264Y066,156,852,255
R00X265Y066,156,857,255
R00X266Y066,156,861,255
R00X267Y066,156,866,255
R00X268Y066,156,871,0
R00X269Y066,156,875,0
R00X270Y066,156,880,0
R00X271Y066,156,885,0
R00X272Y066,156,889,0
R00X273Y066,156,894,0
R00X274Y066,156,898,0
R00X275Y066,156,903,0
R00X276Y066,156,908,0
R00X277Y066,156,912,0
R00X278Y066,156,917,0
R00X279Y066,156,922,0
R00X280Y066,156,926,0
R00X281Y066,156,931,0
R00X282Y066,156,936,0
R00X283Y066,156,940,0
R00X284Y066,156,945,0
R00X285Y066,156,950,255
R00X286Y066,156,954,0
R00X287Y066,156,959,0
R00X288Y066,156,964,255
R00X289Y066,156,968,0
R00X290Y066,156,973,0
R00X291Y066,156,978,0
R00X292Y066,156,982,0
R00X293Y066,156,987,0
R00X294Y066,156,992,0
R00X295Y066,156,996,0
R00X296Y066,156,1001,255
R00X297Y066,156,1006,0
R00X298Y066,156,1010,0
R00X299Y066,156,1015,0
R00X300Y066,156,1020,0
R00X301Y066,156,1024,0
R00X302Y066,156,1029,0
R00X303Y066,156,1034,0
R00X304Y066,156,1038,0
R00X305Y066,156,1043,0
R00X306Y066,156,1048,0
R00X307Y066,156,1052,0
R00X308Y066,156,1057,0
R00X075Y067,152,-28,255
R00X076Y067,152,-23,255
R00X077Y067,152,-19,255
R00X078Y067,152,-14,255
R00X079Y067,152,-9,255
R00X080Y067,152,-5,255
R00X081Y067,152,0,255
R00X082Y067,152,4,255
R00X083Y067,152,8,255
R00X084Y067,152,13,255
R00X085Y067,152,18,255
R00X086Y067,152,22,255
R00X087Y067,152,27,0
R00X088Y067,152,32,0
R00X089Y067,152,36,0
R00X090Y067,152,41,0
R00X091Y067,152,46,0
R00X092Y067,152,50,0
R00X093Y067,152,55,0
R00X094Y067,152,60,0
R00X095Y067,152,64,0
R00X096Y067,152,69,0
R00X097Y067,152,74,0
R00X098Y067,152,78,0
R00X099Y067,152,83,0
R00X100Y067,152,88,0
R00X101Y067,152,92,0
R00X102Y067,152,97,0
R00X103Y067,152,102,0
R00X104Y067,152,106,0
R00X105Y067,152,111,0
R00X106Y067,152,116,0
R00X107Y067,152,120,0
R00X108Y067,152,125,0
R00X109Y067,152,130,0
R00X110Y067,152,134,0
R00X111Y067,152,139,0
R00X112Y067,152,144,0
R00X113Y067,152,148,0
R00X114Y067,152,153,255
R00X115Y067,152,157,0
R00X116Y067,152,162,0
R00X117Y067,152,167,0
R00X118Y067,152,171,0
R00X119Y067,152,176,0
R00X120Y067,152,181,0
R00X121Y067,152,185,0
R00X122Y067,152,190,0
R00X123Y067,152,195,0
R00X124Y067,152,199,0
R00X125Y067,152,204,255
R00X126Y067,152,209,255
R00X127Y067,152,213,255
R00X128Y067,152,218,0
R00X129Y067,152,223,0
R00X130Y067,152,227,255
R00X131Y067,152,232,255
R00X132Y067,152,237,0
R00X133Y067,152,241,0
R00X134Y067,152,246,0
R00X135Y067,152,251,0
R00X136Y067,152,255,0
R00X137Y067,152,260,0
R00X138Y067,152,265,0
R00X139Y067,152,269,0
R00X140Y067,152,274,0
R00X141Y067,152,279,0
R00X142Y067,152,283,0
R00X143Y067,152,288,0
R00X144Y067,152,293,0
R00X145Y067,152,297,0
R00X146Y067,152,302,0
R00X147Y067,152,307,0
R00X148Y067,152,311,0
R00X149Y067,152,316,0
R00X150Y067,152,321,0
R00X151Y067,152,325,0
R00X152Y067,152,330,0
R00X153Y067,152,335,0
R00X154Y067,152,339,0
R00X155Y067,152,344,0
R00X156Y067,152,349,0
R00X157Y067,152,353,0
R00X158Y067,152,358,0
R00X159Y067,152,363,0
R00X160Y067,152,367,0
R00X161Y067,152,372,0
R00X162Y067,152,377,0
R00X163Y067,152,381,255
R00X164Y067,152,386,255
R00X165Y067,152,391,0
R00X166Y067,152,395,255
R00X167Y067,152,400,255
R00X168Y067,152,404,255
R00X169Y067,152,409,0
R00X170Y067,152,414,0
R00X171Y067,152,418,0
R00X172Y067,152,423,0
R00X173Y067,152,428,0
R00X174Y067,152,432,0
R00X175Y067,152,437,0
R00X176Y067,152,442,0
R00X177Y067,152,446,0
R00X178Y067,152,451,0
R00X179Y067,152,456,0
R00X180Y067,152,460,0
R00X181Y067,152,465,0
R00X182Y067,152,470,0
R00X183Y067,152,474,0
R00X184Y067,152,479,0
R00X185Y067,152,484,0
R00X186Y067,152,488,0
R00X187Y067,152,493,0
R00X188Y067,152,498,255
R00X189Y067,152,502,255
R00X190Y067,152,507,255
R00X191Y067,152,512,255
R00X192Y067,152,516,0
R00X193Y067,152,521,0
R00X194Y067,152,526,0
R00X195Y067,152,530,0
R00X196Y067,152,535,0
R00X197Y067,152,540,0
R00X198Y067,152,544,0
R00X199Y067,152,549,0
R00X200Y067,152,554,0
R00X201Y067,152,558,0
R00X202Y067,152,563,0
R00X203Y067,152,568,0
R00X204Y067,152,572,0
R00X205Y067,152,577,0
R00X206Y067,152,582,0
R00X207Y067,152,586,0
R00X208Y067,152,591,0
R00X209Y067,152,596,0
R00X210Y067,152,600,0
R00X211Y067,152,605,0
R00X212Y067,152,610,0
R00X213Y067,152,614,0
R00X214Y067,152,619,255
R00X215Y067,152,624,0
R00X216Y067,152,628,0
R00X217Y067,152,633,0
R00X218Y067,152,638,0
R00X219Y067,152,642,0
R00X220Y067,152,647,0
R00X221Y067,152,651,0
R00X222Y067,152,656,0
R00X223Y067,152,661,0
R00X224Y067,152,665,0
R00X225Y067,152,670,0
R00X226Y067,152,675,255
R00X227Y067,152,679,255
R00X228Y067,152,684,255
R00X229Y067,152,689,255
R00X230Y067,152,693,255
R00X231Y067,152,698,0
R00X232Y067,152,703,0
R00X233Y067,152,707,0
R00X234Y067,152,712,0
R00X235Y067,152,717,0
R00X236Y067,152,721,0
R00X237Y067,152,726,0
R00X238Y067,152,731,0
R00X239Y067,152,735,0
R00X240Y067,152,740,0
R00X241Y067,152,745,0
R00X242Y067,152,749,0
R00X243Y067,152,754,0
R00X244Y067,152,759,0
R00X245Y067,152,763,0
R00X246Y067,152,768,0
R00X247Y067,152,773,255
R00X248Y067,152,777,0
R00X249Y067,152,782,0
R00X250Y067,152,787,255
R00X251Y067,152,791,255
R00X252Y067,152,796,255
R00X253Y067,152,801,0
R00X254Y067,152,805,0
R00X255Y067,152,810,0
R00X256Y067,152,815,0
R00X257Y067,152,819,0
R00X258Y067,152,824,0
R00X259Y067,152,829,0
R00X260Y067,152,833,0
R00X261Y067,152,838,0
R00X262Y067,152,843,0
R00X263Y067,152,847,255
R00X264Y067,152,852,255
R00X265Y067,152,857,255
R00X266Y067,152,861,255
R00X267Y067,152,866,255
R00X268Y067,152,871,0
R00X269Y067,152,875,0
R00X270Y067,152,880,0
R00X271Y067,152,885,0
R00X272Y067,152,889,0
R00X273Y067,152,894,0
R00X274Y067,152,898,0
R00X275Y067,152,903,0
R00X276Y067,152,908,0
R00X277Y067,152,912,0
R00X278Y067,152,917,0
R00X279Y067,152,922,0
R00X280Y067,152,926,0
R00X281Y067,152,931,0
R00X282Y067,152,936,0
R00X283Y067,152,940,0
R00X284Y067,152,945,0
R00X285Y067,152,950,0
R00X286Y067,152,954,0
