m/z,R00X103Y045,R00X097Y046,R00X146Y046,R00X147Y047,R00X163Y048,R00X166Y048,R00X178Y048,R00X250Y048,R00X101Y049,R00X188Y049,R00X215Y049,R00X095Y050,R00X133Y050,R00X145Y050,R00X151Y050,R00X188Y050,R00X192Y050,R00X112Y051,R00X198Y051,R00X256Y051,R00X266Y051,R00X126Y052,R00X144Y052,R00X144Y053,R00X165Y053,R00X168Y053,R00X185Y053,R00X257Y053,R00X117Y054,R00X155Y054,R00X208Y054,R00X247Y054,R00X092Y055,R00X249Y055,R00X158Y056,R00X181Y056,R00X256Y056,R00X258Y056,R00X115Y058,R00X200Y058,R00X246Y058,R00X255Y058,R00X167Y059,R00X111Y060,R00X125Y060,R00X162Y060,R00X171Y060,R00X091Y061,R00X131Y061,R00X163Y061,R00X187Y061,R00X228Y061,R00X240Y061,R00X134Y062,R00X165Y062,R00X296Y062,R00X240Y063,R00X131Y064,R00X147Y064,R00X164Y064,R00X198Y064,R00X202Y064,R00X082Y065,R00X092Y065,R00X103Y065,R00X172Y065,R00X185Y065,R00X203Y065,R00X241Y065,R00X243Y065,R00X085Y066,R00X113Y066,R00X176Y066,R00X187Y066,R00X206Y066,R00X238Y066,R00X240Y066,R00X174Y067,R00X176Y067,R00X081Y068,R00X168Y068,R00X090Y069,R00X108Y069,R00X193Y069,R00X198Y069,R00X239Y069,R00X257Y069,R00X129Y070,R00X154Y070,R00X170Y070,R00X096Y071,R00X099Y072,R00X130Y072,R00X141Y072,R00X143Y072,R00X144Y072,R00X147Y072,R00X212Y072,R00X235Y072,R00X084Y073,R00X104Y073,R00X186Y073,R00X221Y073,R00X064Y074,R00X131Y074,R00X201Y074,R00X262Y074,R00X290Y074,R00X147Y075,R00X170Y075,R00X188Y075,R00X218Y075,R00X117Y076,R00X244Y076,R00X100Y077,R00X231Y077,R00X272Y077,R00X072Y078,R00X116Y078,R00X168Y078,R00X188Y078,R00X091Y080,R00X094Y080,R00X242Y080,R00X141Y081,R00X164Y081,R00X243Y081,R00X142Y082,R00X182Y082,R00X164Y083,R00X175Y083,R00X240Y083,R00X154Y084,R00X156Y084,R00X231Y084,R00X175Y085,R00X228Y086,R00X236Y086,R00X213Y087,R00X234Y087,R00X236Y087,R00X298Y087,R00X233Y089
1281.97,0.0,495712.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364198.09375,403262.09375,0.0,713767.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688097.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262556.875,0.0,0.0,341263.0625,0.0,0.0,0.0,301032.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530678.8125,379338.34375,0.0,0.0,0.0,0.0,573527.75,0.0,612806.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350952.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511142.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508937.90625,0.0,0.0,0.0,462333.75,0.0,0.0,0.0,421962.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570962.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296960.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596602.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485720.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297806.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.11,0.0,479779.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529324.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431564.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389425.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505648.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530010.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857079.875,0.0,0.0,0.0,0.0,0.0,0.0
1282.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605735.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.37,0.0,0.0,1007873.6875,0.0,845992.5,0.0,371372.84375,499230.34375,0.0,0.0,475690.8125,0.0,0.0,456770.5,0.0,0.0,806284.125,583394.0625,0.0,0.0,0.0,0.0,407073.125,0.0,0.0,649056.25,1328742.1875,0.0,0.0,1142651.375,494675.28125,1247783.8125,0.0,844043.3125,0.0,0.0,462314.0625,868877.21875,642445.625,0.0,620772.8125,1808679.8125,0.0,0.0,0.0,0.0,0.0,0.0,341694.78125,370733.09375,0.0,1050054.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325328.3125,0.0,1071786.75,456488.875,0.0,949088.4375,1730368.3125,621737.96875,1947762.25,1648829.0,441215.34375,888580.875,0.0,1521674.5625,0.0,860791.6875,2239109.75,1984498.1875,696308.6875,0.0,477717.625,825804.78125,1784859.1875,0.0,658070.4375,487583.875,0.0,0.0,991444.375,0.0,933215.3125,498734.59375,700211.3125,0.0,951058.96875,0.0,0.0,755094.75,0.0,3267389.375,862406.5,0.0,354538.8125,0.0,0.0,0.0,0.0,739363.75,398339.09375,0.0,0.0,0.0,1589629.75,0.0,0.0,876200.375,0.0,726781.5625,400100.625,678771.1875,434535.09375,0.0,698348.5625,0.0,1117910.59375,3687546.375,0.0,0.0,459903.65625,587858.4375,0.0,0.0,1172869.4375,0.0,0.0,0.0,0.0,0.0,473119.65625,0.0,0.0,0.0,0.0
1282.62,401448.84375,0.0,838261.625,0.0,1295411.0,894040.03125,497551.40625,600427.9375,536693.1875,725819.9375,2130938.25,0.0,0.0,732812.9375,519773.6875,566943.6875,1319920.8125,0.0,1337553.0,0.0,0.0,2895859.0,400309.4375,1203883.5,0.0,1749732.1875,399139.96875,0.0,1272232.3125,863773.625,669847.1875,494859.40625,682438.3125,599286.8125,1348669.9375,0.0,0.0,435118.21875,4101694.3125,0.0,474599.3125,1202133.625,425753.5,694165.8125,509603.78125,1177727.1875,404766.9375,306247.65625,0.0,0.0,2477852.625,1635765.625,1197376.1875,376563.28125,1328742.9375,998756.375,0.0,1056063.3125,2279401.4375,387286.25,0.0,596067.8125,1649242.75,1071648.4375,0.0,967826.6875,2087634.125,354943.5625,1677747.8125,761089.4375,1059954.5,0.0,0.0,0.0,0.0,965358.53125,0.0,649906.625,1382730.96875,1741882.9375,453458.96875,1255554.8125,1563355.875,0.0,0.0,2748141.8125,333123.90625,0.0,1483854.625,487962.34375,683773.0625,2611674.4375,1388808.125,3333281.875,668394.4375,0.0,433961.34375,0.0,0.0,0.0,4577654.0625,382125.65625,299789.125,279441.25,657281.78125,588399.8125,421917.21875,562486.5,1420766.8125,369393.625,0.0,0.0,0.0,0.0,4632197.8125,1629629.25,1015094.40625,712015.0625,1027571.5625,356690.0625,0.0,1477201.625,1607795.9375,0.0,0.0,0.0,0.0,0.0,389563.4375,898981.21875,588086.375,234775.828125,0.0,1737295.4375,0.0,735305.3125,0.0,358854.71875,419694.9375,901064.21875,845899.625,0.0,2078609.625
1282.77,0.0,492867.03125,661041.3125,0.0,0.0,1028149.46875,354154.34375,631299.875,0.0,988268.75,504898.71875,474346.75,991971.125,0.0,0.0,666889.5,657571.375,0.0,0.0,339326.5625,0.0,1010409.4375,0.0,0.0,0.0,1331180.3125,403758.125,0.0,475470.71875,0.0,0.0,0.0,541293.5,0.0,0.0,414890.875,0.0,398550.5625,789817.5,0.0,0.0,1303611.9375,0.0,406753.5,707505.875,367284.0,673191.9375,352189.875,1163324.125,398465.4375,0.0,1784519.9375,0.0,1388754.5,0.0,707838.5625,0.0,0.0,1022996.3125,1080916.4375,435349.0,0.0,617907.3125,0.0,0.0,2432999.5,0.0,0.0,0.0,914701.5625,433317.875,0.0,0.0,617468.1875,0.0,412867.90625,1333810.5,1628558.625,0.0,0.0,577997.25,474323.53125,1884538.9375,0.0,0.0,2045543.375,399996.0,0.0,347528.84375,0.0,1940156.125,1318784.3125,1258335.75,4865138.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340133.3125,349098.875,421179.59375,0.0,0.0,898014.5,0.0,390748.625,607837.3125,0.0,0.0,0.0,1497868.75,1086282.625,0.0,1249083.375,932212.0625,0.0,0.0,921284.25,699595.5,780809.75,434422.4375,0.0,0.0,678438.25,479028.4375,0.0,660520.3125,549409.8125,482709.71875,3333975.4375,0.0,466121.875,0.0,0.0,0.0,423808.75,374181.375,0.0,0.0
1282.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800361.0625,0.0,0.0,0.0,0.0,467199.71875,463313.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459929.09375,421549.46875,0.0,0.0,0.0,0.0,460000.9375,0.0,0.0,0.0,0.0,0.0,383633.3125,0.0,0.0,0.0,572943.5,0.0,0.0,0.0,887788.125,0.0,0.0,0.0,0.0,0.0,0.0,510834.21875,0.0,0.0,0.0,0.0,659711.8125,0.0,391333.75,0.0,0.0,1083042.375,353470.84375,0.0,1341499.25,0.0,476056.40625,0.0,0.0,0.0,0.0,0.0,0.0,586366.4375,356340.15625,0.0,0.0,0.0,0.0,844383.0625,0.0,802807.375,0.0,0.0,385010.0,415329.03125,776919.875,0.0,0.0,503571.8125,0.0,242500.734375,0.0,320570.3125,0.0,0.0,0.0,460923.40625,0.0,0.0,0.0,0.0,0.0,856819.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372222.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323831.28125,0.0,0.0,0.0,0.0,0.0
1282.88,0.0,624175.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963395.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526152.625,0.0,0.0,0.0,0.0,0.0,1043338.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601991.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459210.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406792.90625,0.0,0.0,0.0,543079.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.96,0.0,656525.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458227.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533752.0625,362137.3125,0.0,0.0,0.0,0.0,0.0,0.0,555151.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608681.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362800.875,0.0,0.0,624883.625,0.0,388477.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637642.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378349.9375,252122.96875,0.0,0.0,0.0,0.0,823440.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674709.875
1282.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423399.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332062.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376505.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428343.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335031.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.12,0.0,1007174.5625,0.0,449448.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508807.8125,0.0,0.0,0.0,0.0,0.0,347778.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274186.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356102.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368202.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504714.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586514.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356106.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.16,0.0,0.0,0.0,0.0,0.0,0.0,491231.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556355.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.37,0.0,0.0,784475.125,0.0,0.0,0.0,0.0,0.0,0.0,547939.8125,0.0,325066.90625,475054.125,440773.34375,0.0,439455.65625,905960.3125,486679.0,0.0,0.0,0.0,0.0,723923.59375,669853.625,0.0,0.0,561965.125,0.0,0.0,717491.9375,612343.75,544726.6875,0.0,840808.875,0.0,375493.1875,1280658.40625,932719.46875,1384354.5625,1823455.0,1038883.1875,597531.9375,0.0,453064.53125,0.0,0.0,721633.8125,0.0,0.0,0.0,746229.25,740216.5,514760.8125,0.0,0.0,0.0,0.0,0.0,0.0,295513.34375,0.0,309423.0,0.0,507990.375,383055.8125,2129835.8125,1267095.625,0.0,779857.875,986231.5,0.0,1087921.0,0.0,823514.0,0.0,533971.8125,863910.5625,0.0,0.0,0.0,354918.34375,348791.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387149.6875,0.0,1117536.96875,414527.375,0.0,0.0,0.0,0.0,0.0,0.0,1350865.0,759078.125,0.0,0.0,376666.5625,756961.65625,0.0,0.0,1100772.8125,0.0,0.0,0.0,0.0,969958.8125,0.0,0.0,0.0,0.0,1028050.625,386386.71875,0.0,0.0,0.0,0.0,0.0,0.0,1943548.75,0.0,528602.875,423075.09375,0.0,0.0,418643.46875,548653.3125,0.0,515065.5625,0.0,1196412.5,0.0,0.0,0.0,0.0,0.0,493330.0
1283.62,644940.1875,1461361.90625,1119728.3125,478691.28125,1067554.875,0.0,0.0,519415.5,0.0,433341.21875,3529865.40625,864587.5,363651.28125,666730.09375,0.0,552758.5,811189.6875,2887724.0625,5078895.125,354142.9375,563845.75,2084104.125,824191.4375,858461.25,1045036.0,0.0,1112805.1875,561237.4375,1706701.84375,1590933.84375,0.0,1920036.0,1354601.3125,815737.4375,448112.96875,1319713.9375,1090034.15625,752839.75,2627041.0625,0.0,1227494.0625,0.0,1835228.90625,394121.625,566968.5,435116.0625,429264.0625,0.0,900135.46875,429598.71875,1870667.9375,2225474.9375,854250.75,0.0,815310.25,595735.5,0.0,0.0,3323334.8125,0.0,605812.125,0.0,4027793.8125,1579207.34375,0.0,1873484.5625,1539564.75,0.0,1327914.5,0.0,634791.1875,0.0,930308.75,904313.65625,777185.15625,412498.78125,1676502.9375,2372897.125,610841.0,2317097.8125,0.0,1080328.9375,0.0,0.0,706313.4375,2480405.875,0.0,0.0,1129489.0,392566.4375,3257718.1875,3545960.125,2841125.4375,2293999.0,2499267.125,989073.28125,0.0,1027066.53125,610910.1875,0.0,5405581.875,1104441.0625,0.0,374043.875,1251370.1875,0.0,412424.625,0.0,0.0,0.0,725926.5,0.0,1448135.375,0.0,4560148.25,3735818.3125,578415.6875,953246.6875,496209.625,611257.625,359357.4375,1661294.09375,1800665.375,634102.8125,818277.09375,0.0,0.0,1175985.75,1065166.96875,778827.3125,1081962.75,367265.25,510489.15625,2836503.5,0.0,495632.5625,0.0,500091.5625,0.0,998087.875,573310.625,892510.625,1049393.0
