m/z,R00X093Y044,R00X188Y046,R00X092Y047,R00X118Y047,R00X183Y049,R00X185Y049,R00X094Y050,R00X213Y050,R00X269Y050,R00X287Y051,R00X291Y051,R00X196Y052,R00X226Y052,R00X087Y053,R00X298Y053,R00X099Y054,R00X266Y054,R00X268Y054,R00X293Y054,R00X126Y055,R00X225Y055,R00X271Y055,R00X221Y056,R00X223Y056,R00X238Y057,R00X254Y057,R00X292Y057,R00X296Y057,R00X148Y058,R00X280Y058,R00X302Y059,R00X286Y060,R00X175Y061,R00X283Y061,R00X085Y062,R00X119Y062,R00X283Y062,R00X284Y062,R00X073Y063,R00X079Y063,R00X119Y063,R00X213Y063,R00X254Y063,R00X287Y063,R00X079Y064,R00X117Y064,R00X139Y064,R00X097Y065,R00X262Y065,R00X293Y065,R00X300Y065,R00X073Y066,R00X137Y068,R00X243Y068,R00X097Y069,R00X276Y069,R00X185Y070,R00X262Y070,R00X266Y070,R00X276Y071,R00X198Y073,R00X276Y074,R00X195Y075,R00X270Y075,R00X271Y075,R00X131Y076,R00X202Y076,R00X119Y077,R00X121Y078,R00X199Y079,R00X247Y079,R00X208Y080,R00X251Y081,R00X274Y081,R00X127Y083,R00X162Y083,R00X171Y083,R00X219Y083,R00X250Y083,R00X261Y083,R00X161Y084,R00X186Y084,R00X219Y084,R00X220Y084,R00X267Y084,R00X271Y084,R00X231Y085,R00X248Y087,R00X265Y087,R00X204Y088,R00X221Y089,R00X251Y090,R00X264Y090,R00X253Y091,R00X289Y093
1281.62,949218.4375,0.0,909271.1875,588232.3125,0.0,2139763.84375,0.0,435081.375,442020.1875,422262.84375,0.0,0.0,672659.5,369828.15625,534907.875,0.0,0.0,0.0,1113996.125,1461007.125,0.0,0.0,0.0,0.0,0.0,438933.84375,0.0,555562.375,274346.46875,1511561.25,656951.75,0.0,870573.71875,0.0,944792.5625,0.0,1274825.5,467948.59375,401366.03125,1096290.5625,717872.125,1129782.96875,524067.125,770617.3125,3027342.0625,0.0,0.0,501298.75,1034188.09375,0.0,0.0,2968649.375,520072.375,703682.375,646356.1875,1023269.96875,430862.375,0.0,690145.625,0.0,0.0,0.0,1111044.875,0.0,970775.96875,1785875.375,725233.9375,1843603.375,432659.375,1909322.3125,445767.0,0.0,1333110.75,2764034.8125,1634277.3125,0.0,0.0,500885.5625,0.0,0.0,0.0,322792.8125,2427152.375,1138457.65625,0.0,0.0,0.0,551329.375,0.0,458009.9375,470952.03125,704468.0,0.0,0.0,0.0
1281.79,0.0,388220.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505220.5625,0.0,0.0,0.0,419255.6875,1324971.0,0.0,852083.5625,0.0,0.0,0.0,823432.625,986611.09375,0.0,0.0,0.0,2102529.6875,845513.375,1656359.34375,0.0,0.0,0.0,958744.09375,490409.5,1223584.90625,1403423.40625,0.0,451718.75,0.0,1753898.1875,907403.25,447767.3125,0.0,740088.375,0.0,0.0,0.0,2292489.125,526902.6875,0.0,0.0,1386291.375,1188586.34375,4713048.875,0.0,0.0,0.0,0.0,1201222.15625,0.0,3409069.5,0.0,868204.8125,0.0,0.0,696685.3125,1954179.75,1695219.5,515297.4375,1252801.1875,509955.1875,355281.5,487490.1875,1312696.375,626217.6875,0.0,0.0,413959.875,0.0,0.0,499500.03125,0.0,1254826.625,444427.3125,0.0,0.0,882062.375,556867.0625,0.0,0.0,370473.03125,0.0,532084.0625,0.0,401204.15625
1281.87,0.0,391809.875,0.0,618466.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473191.84375,0.0,355993.75,0.0,0.0,0.0,483548.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316520.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459367.15625,0.0,0.0,0.0,0.0,0.0,0.0,453895.40625,0.0,0.0,593480.875,0.0,0.0,851532.4375,0.0,237772.84375,0.0,849437.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450305.75,0.0,408687.53125,729843.4375,0.0,370514.5,0.0,608630.3125,714522.375,560033.5625,1110985.0,0.0,0.0,0.0,0.0,0.0,1007606.6875,0.0,0.0,0.0,896877.125,379478.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599497.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480927.84375,0.0,0.0,0.0,0.0,0.0,454965.8125,0.0,0.0,0.0,0.0,0.0,0.0,423416.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366920.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375785.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321915.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983450.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353791.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532543.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557751.875,0.0,0.0,0.0,0.0,0.0
1282.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463982.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383539.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319604.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.06,420277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458060.46875,0.0,0.0,0.0,0.0,0.0,0.0,260119.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327064.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782559.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431902.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672129.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517985.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565170.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474777.5625,0.0,0.0,0.0,0.0,486787.125,0.0,0.0,0.0,613524.6875,0.0,0.0,0.0,434409.375,0.0,1336016.625,0.0,764119.5625,0.0,0.0,0.0,0.0,0.0,581860.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807878.0,0.0,0.0,0.0,0.0,613705.0,0.0,0.0,0.0,359452.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.32,450104.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754501.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532916.8125,0.0,0.0,0.0,0.0,0.0,0.0,484130.84375,0.0,0.0,0.0,359472.3125,636489.8125,0.0,0.0,1056538.40625,0.0,0.0,0.0,0.0,606454.9375,0.0,432464.65625,729830.625,736831.1875,0.0,0.0,545214.1875,0.0,0.0,0.0,0.0,492027.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527651.1875,731233.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367220.21875,0.0,0.0,0.0,372755.125,0.0,0.0,0.0,0.0
1282.37,0.0,0.0,871376.125,714017.25,0.0,0.0,0.0,277417.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612155.875,0.0,0.0,0.0,0.0,697965.3125,425735.40625,0.0,0.0,0.0,582132.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334058.0,377277.09375,0.0,0.0,503514.375,0.0,0.0,550643.0,388263.21875,0.0,0.0,542010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491623.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433523.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629188.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607237.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.5,530646.625,0.0,874095.4375,815935.6875,0.0,841401.4375,0.0,407344.125,0.0,0.0,0.0,0.0,555886.5625,0.0,0.0,944705.75,0.0,516526.75,2001362.125,0.0,0.0,0.0,409314.96875,0.0,0.0,320601.46875,0.0,420193.5,0.0,700318.3125,0.0,0.0,666855.0,0.0,545197.25,0.0,654285.875,685557.625,0.0,0.0,0.0,456548.625,888382.5,0.0,2024157.75,0.0,0.0,0.0,541686.5,0.0,0.0,2776530.5625,0.0,0.0,624051.75,0.0,0.0,0.0,2025381.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236114.6875,1966244.0625,0.0,520390.3125,0.0,0.0,0.0,0.0,454557.5,0.0,0.0,687536.25,0.0,0.0,473784.6875,0.0,0.0,0.0,976879.21875,0.0,412246.5625,0.0,0.0
1282.62,488206.84375,478834.125,0.0,873253.5625,0.0,1153214.96875,0.0,0.0,1213754.6875,0.0,0.0,0.0,1826287.625,529999.0625,510229.71875,1536245.5625,0.0,536179.9375,0.0,0.0,0.0,591499.1875,0.0,0.0,0.0,0.0,0.0,0.0,535615.1875,614947.625,0.0,0.0,0.0,0.0,772570.875,0.0,602930.875,0.0,289373.96875,1351796.625,280594.625,323839.40625,0.0,659736.0,1145858.375,0.0,0.0,0.0,964347.9375,0.0,0.0,1008004.9375,0.0,731243.375,562429.625,0.0,0.0,0.0,804306.0625,0.0,0.0,321567.0625,0.0,300378.90625,0.0,1074605.75,1013687.21875,1157506.125,582138.5625,3997967.0,490674.90625,0.0,1350839.75,0.0,559066.8125,322158.0,1093959.75,0.0,0.0,0.0,0.0,0.0,1690503.40625,1002869.5625,0.0,0.0,0.0,1050747.4375,0.0,0.0,0.0,504923.03125,0.0,0.0,1046563.3125
1282.82,908825.40625,0.0,609548.4375,0.0,0.0,2315715.6875,0.0,314750.5625,851840.75,473148.625,0.0,0.0,0.0,418439.9375,2118507.0,1285204.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553512.625,1370158.5625,0.0,0.0,370695.90625,0.0,1083289.1875,372741.71875,474701.90625,0.0,461442.4375,553384.75,326453.875,1294926.25,837453.8125,461352.96875,367190.875,819346.5625,1011429.3125,0.0,0.0,1469009.75,1286006.5625,0.0,0.0,684610.5625,478664.03125,3300186.25,3187835.96875,0.0,257290.9375,0.0,0.0,0.0,2724980.25,0.0,698024.5625,0.0,0.0,1460147.6875,710959.25,567450.875,1001258.0625,1625219.5625,398937.1875,1068366.8125,1545703.375,3578956.5,513293.84375,698943.6875,896859.5625,755547.8125,0.0,0.0,450652.90625,584763.8125,579682.4375,0.0,0.0,545209.6875,999608.1875,0.0,0.0,1124872.8125,0.0,444702.71875,951118.6875,0.0,573494.1875
1282.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561867.375,0.0,0.0,480677.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404305.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463482.875,0.0,0.0,0.0,0.0,0.0,632469.5625,0.0,0.0,458452.15625,0.0,0.0,0.0,0.0,0.0,0.0,535433.625,0.0,0.0,0.0,539773.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719555.1875,0.0,0.0,0.0,425047.09375,0.0,0.0,558683.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910073.875,324508.09375,0.0,0.0,685000.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.91,457407.5,0.0,0.0,0.0,0.0,544290.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473282.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298655.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495619.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371050.90625,1798960.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363107.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299933.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378169.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563426.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464868.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667198.875,0.0,0.0,0.0,743219.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655298.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451604.875,0.0,0.0,0.0,0.0,0.0,509329.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284966.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340639.65625,0.0,0.0,0.0,0.0
1283.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510187.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411580.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487631.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.17,0.0,0.0,0.0,0.0,0.0,0.0,1299189.25,0.0,0.0,0.0,0.0,0.0,551044.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.21,432887.8125,0.0,0.0,0.0,0.0,0.0,0.0,335375.59375,0.0,0.0,0.0,0.0,0.0,0.0,458237.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498902.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474107.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350221.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344641.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.28,0.0,0.0,527596.8125,1161768.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693543.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716045.0,0.0,390828.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426292.1875,288459.25,760028.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292466.28125,0.0,488483.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786572.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583883.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374164.65625,0.0,0.0,0.0,0.0
1283.37,0.0,0.0,708595.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791367.25,482871.40625,564763.8125,0.0,0.0,467358.84375,0.0,0.0,0.0,552392.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504282.375,369644.59375,0.0,0.0,0.0,0.0,0.0,289644.15625,0.0,417995.5625,0.0,0.0,0.0,478974.6875,1018421.125,0.0,0.0,0.0,1005235.375,0.0,0.0,0.0,0.0,311724.15625,0.0,596127.5,0.0,0.0,0.0,0.0,0.0,521601.53125,0.0,0.0,0.0,503886.78125,738744.375,0.0,0.0,589592.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916899.0625,0.0,0.0,581146.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
