,L0_330_O,L0_330_H,L0_354_O,L0_354_H,L0_378_O,L0_378_H,L0_402_O,L0_402_H,L0_426_O,L0_426_H,L0_450_O,L0_450_H,L2_330_O,L2_330_H,L2_354_O,L2_354_H,L2_378_O,L2_378_H,L2_402_O,L2_402_H,L2_426_O,L2_426_H,L2_450_O,L2_450_H,L5_330_O,L5_330_H,L5_354_O,L5_354_H,L5_378_O,L5_378_H,L5_402_O,L5_402_H,L5_426_O,L5_426_H,L5_450_O,L5_450_H,L8_330_O,L8_330_H,L8_354_O,L8_354_H,L8_378_O,L8_378_H,L8_402_O,L8_402_H,L8_426_O,L8_426_H,L8_450_O,L8_450_H
248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,1.0,,,,,,
250,,,,,,,,,0.11764705882352941,1.8823529411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,,,,,,,,,,,,,,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.7777777777777777,0.1111111111111111,1.2222222222222223,,,0.13333333333333333,1.8666666666666667,,,,,,
254,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,0.7058823529411765,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,2.0,,,,,,,,,,
256,,,,,0.1111111111111111,1.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,2.0,,,,,,,,,,,,,,
257,,,,,,,0.125,1.0,,,0.125,0.75,,,,,0.11764705882352941,1.7647058823529411,0.15384615384615385,1.6923076923076923,,,,,,,,,,,,,,,,,,,,,0.125,1.125,,,,,,
260,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,,,,0.13333333333333333,1.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333333333333,2.0,,,,,,
263,,,,,,,,,0.1111111111111111,1.2222222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.3333333333333333,,,,,,,,,,
265,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,0.8235294117647058,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,,,,,,,0.11764705882352941,2.0,,,,,,,0.1111111111111111,1.1111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,,,,,,,,,,,,,,,,,0.14285714285714285,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,,,,,,,,,,,,,,,0.11764705882352941,1.8823529411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,,,,0.1111111111111111,1.6666666666666667,0.125,1.125,,,,,,,,,,,0.15384615384615385,1.8461538461538463,,,,,,,,,,,,,0.10526315789473684,0.7368421052631579,,,,,,,,,,,,,,
272,,,,,,,,,,,0.125,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,,,,,,0.13333333333333333,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,0.7368421052631579,,,,,,,,,,
277,,,,,0.1111111111111111,1.7777777777777777,,,,,,,,,,,,,,,0.11764705882352941,0.9411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,,,,,,,,,,,,,,,,0.1111111111111111,1.2222222222222223,,,,,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,
279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,0.8421052631578947,,,,,,,,,,,,,,
280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.4444444444444444,,,,,,,,,,
282,,,,,,,,,,,,,,,,,0.11764705882352941,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,,,,,,,,,,,,,,,,,,0.14285714285714285,1.0,,,,,,,,,,,,,0.1111111111111111,1.5555555555555556,,,,,,,,,,,,,,
284,,,,,,,0.125,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,,,,0.10526315789473684,1.1578947368421053,,,,,,,,,,,,,,,0.125,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,0.8421052631578947,,,,,,,,,,
288,,,,,,,,,,,,,,,,,,,0.15384615384615385,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333333333333,1.4666666666666666
290,,,,,,,,,,,,,,,,,0.1111111111111111,1.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,,,,,,,,,,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.5555555555555556,,,,,,,,,,
292,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.1111111111111112,,,,,,,,,0.1111111111111111,1.6666666666666667,,,,,,,,,,,,,,
293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,1.375,,,,,,
294,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,1.0588235294117647,0.11764705882352941,1.8823529411764706,,,,,,,,,,,,,,,,,,,,,,,,
295,,,,,,,,,0.1111111111111111,1.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,,,,0.10526315789473684,1.263157894736842,,,,,0.13333333333333333,1.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,0.9473684210526315,,,,,,,,,,
298,,,,,,,,,,,,,,,,,,,,,0.125,1.875,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.75
301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.7777777777777777,,,,,,,,,,,,,,
302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.6666666666666667,,,,,,,,,,
303,,,,,,,,,0.1111111111111111,1.6666666666666667,0.125,1.125,,,,,,,0.14285714285714285,1.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333333333333,1.6
306,,,,,,,,,,,0.13333333333333333,2.0,,,,,0.1111111111111111,1.4444444444444444,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.0526315789473684,,,,,,,,,,
308,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.2222222222222223,,,,,,,,,,,,,,,,,,,,,,,,
310,,,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,2.0,,,,,,,,,,,,,,,,,,,,,,,,
311,,,,,,,0.125,1.375,0.1111111111111111,1.7777777777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.7777777777777777,,,,,,,,,,
312,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,1.1764705882352942,,,,,,,,,,,,,,,,,,,,,,,,,,
313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.7,,,,,,,,,,,,
314,,,,,,,,,,,,,,,,,0.10526315789473684,0.8421052631578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.875
318,,,,,,,,,,,,,,,,,,,0.14285714285714285,1.2857142857142858,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,0.9411764705882353,,,,,,
319,,,,,0.10526315789473684,1.368421052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.1578947368421053,,,,,,,,,,
321,,,,,,,,,,,,,,,,,0.1111111111111111,1.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,1.75,,,,,,
324,,,,,,,0.125,1.5,,,,,,,,,,,,,,,0.10526315789473684,0.7368421052631579,,,,,,,,,,,,,,,,,,,,,,,,
329,,,,,,,,,,,,,,,,,0.10526315789473684,0.9473684210526315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,,,,,,0.11764705882352941,0.8235294117647058,,,,,,,,,,,,,0.11764705882352941,1.2941176470588236,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,,,,,,,,,,,,,,,,,,0.14285714285714285,1.4285714285714286,,,,,,,,,,,,,,,,,0.10526315789473684,1.263157894736842,,,0.11764705882352941,1.0588235294117647,,,,,,
334,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,0.8421052631578947,,,,,,,,,,,,,,,,,,,,,,,,
335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,1.875,,,,,,
338,,,,,0.10526315789473684,1.4736842105263157,0.125,1.625,,,,,,,,,0.1111111111111111,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,1.1764705882352942,,,,,,
340,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,0.6666666666666666,0.1111111111111111,1.5555555555555556,,,,,,,,,,,0.1,0.8,,,,,,,,,,,,
343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,1.0
347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333333333333,1.8666666666666667
348,,,,,,,,,,,,,,,,,0.10526315789473684,1.0526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,,,,,,0.11764705882352941,0.9411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.368421052631579,,,,,,,,,,
351,,,,,,,,,,,0.125,1.375,,,,,0.1111111111111111,1.7777777777777777,0.14285714285714285,1.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
354,,,,,0.10526315789473684,1.5789473684210527,,,0.10526315789473684,1.263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,,,,,,0.125,1.75,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.7,,,,,,,,,,,,,,
358,,,,,,,,,,,,,,,,,,,0.13333333333333333,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,1.125
361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.8,,,,,,,,,,
362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.9,,,,,,,,,,,0.13333333333333333,2.0
363,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.0526315789473684,,,,,,,,,,,,,,,,,,,,,,,,
365,,,,,,,,,,,,,,,,,0.10526315789473684,1.1578947368421053,,,,,0.1111111111111111,1.7777777777777777,,,,,,,,,,,,,,,,,,,,,,,,
366,,,,,,,0.11764705882352941,1.0588235294117647,,,,,,,,,,,0.14285714285714285,1.7142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.4736842105263157,,,0.1111111111111111,0.6666666666666666,,,,,,
371,,,,,,,0.125,1.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,,,,0.10526315789473684,1.6842105263157894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,,,,,,,,,,,,,,,,,,0.13333333333333333,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,,,,,,,,,,0.11764705882352941,0.8235294117647058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.9,,,,,,,,,,
377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,1.25
379,,,,,,,,,,,,,,,,,,,0.14285714285714285,1.8571428571428572,,,,,,,,,,,,,0.1,0.8,,,,,,,,,,,,,,
380,,,,,,,0.11764705882352941,1.1764705882352942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,,,,0.1,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.5789473684210527,,,0.1111111111111111,0.7777777777777778,,,,,,
386,,,,,,,,,,,,,,,,,0.10526315789473684,1.263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,,,,0.10526315789473684,1.7894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,,,,,,,,,,0.11764705882352941,0.9411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,,,,,,,,0.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,1.5294117647058822,,,,,,
392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.0,,,,,,,,,,
395,,,,,,,,,,,,,,,,,,,0.13333333333333333,1.0666666666666667,0.11764705882352941,1.7647058823529411,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,,,,,,0.11764705882352941,1.2941176470588236,,,0.125,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,,,,,,,,,,,,,,,,,,0.14285714285714285,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.6842105263157894,,,,,,,,,,
404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.9,,,,,,,,,,,,,,
405,,,,,0.1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,,,,,,,,,,0.11764705882352941,1.0588235294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,,,,,,,,,,,,,,,,0.10526315789473684,1.368421052631579,0.13333333333333333,1.2,,,,,,,,,,,,,,,,,0.1,1.1,,,,,,,,,,
410,,,,,0.10526315789473684,1.894736842105263,,,,,0.125,1.875,,,,,,,,,,,0.10526315789473684,1.263157894736842,,,,,,,,,,,,,,,,,,,,,,,,
411,,,,,,,,,0.1,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,1.8823529411764706,,,,,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,0.7058823529411765
413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.7894736842105263,,,,,,,,,,
414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.0,,,,,,
415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.894736842105263,,,,,,,,,,,,
420,,,,,,,0.11764705882352941,1.411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,1.7647058823529411,,,,,0.125,1.5
421,,,,,,,,,,,,,,,,,0.1,0.8,,,,,,,,,,,,,,,0.1,1.0,,,,,,,,,,,,,,
422,,,,,0.1,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,,,,,,,,,,0.11764705882352941,1.1764705882352942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,,,,0.10526315789473684,2.0,,,,,,,,,,,,,0.13333333333333333,1.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,,,,,,,,,,,,,,,,0.10526315789473684,1.4736842105263157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,,,,,,,,0.1,1.0,,,,,,,,,,,0.1111111111111111,1.2222222222222223,,,,,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,0.8235294117647058
431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.2,,,,,,,,,,
432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.1111111111111112,,,,,,
433,,,,,,,0.1111111111111111,0.7777777777777778,,,,,,,,,,,,,0.11764705882352941,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.894736842105263,,,,,,,,,,
435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,2.0,,,,,,,,,,,,
436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,1.8823529411764706,,,,,,
442,,,,,,,,,,,,,,,,,0.1,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,,,,,0.1,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,,,,,,,0.11764705882352941,1.5294117647058822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,,,,,,,,,,,,,,,,,,0.13333333333333333,1.4666666666666666,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.2222222222222223,,,,,,
446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.7619047619047619,,,,,,,,,,,,
448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,0.9411764705882353
449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.3,,,,,,,,,,
450,,,,,,,,,,,,,,,,,0.10526315789473684,1.5789473684210527,,,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,2.0,,,,,,
453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.4,0.10526315789473684,2.0,,,,,,,,,,
457,,,,,,,,,,,0.1111111111111111,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,1.75
459,,,,,,,,,,,,,,,,,,,0.125,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,0.7368421052631579,0.1,0.8,,,,,,,,,0.10526315789473684,1.894736842105263,,,,,,,,,,,,,,
463,,,,,,,,,,,,,,,,,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,,,,0.1,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,1.0588235294117647
468,,,,,,,,,,,,,,,,,,,0.13333333333333333,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,,,,,,0.11764705882352941,1.6470588235294117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.4,,,,,,,,,,
471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.6666666666666666,,,,,,,,,,,,,0.125,1.875
472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.8571428571428571,,,,,,,,,,,,
474,,,,,,,,,,,,,,,,,0.10526315789473684,1.6842105263157894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,,,,,,,,0.1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,,,,,,,,,0.10526315789473684,1.894736842105263,,,,,,,,,,,0.10526315789473684,0.8421052631578947,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.5,,,,,,,,,,,,
480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,2.0,,,,,,,,,,,,,,
481,,,,,,,0.1111111111111111,1.0,,,0.1111111111111111,0.7777777777777778,,,,,,,0.125,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,,,,,,,,,,,,,,,,0.1,1.1,,,,,0.1,0.9,,,,,,,,,,,,,,,,,,,,,,,,
484,,,,,0.1,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,,,,,,0.11764705882352941,1.7647058823529411,,,,,,,,,0.10526315789473684,1.7894736842105263,,,,,,,,,,,,,,,0.09523809523809523,0.7619047619047619,,,,,,,,,,,,,,
491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.8571428571428571,,,,,,,,,,
492,,,,,,,,,,,,,,,,,,,0.13333333333333333,1.7333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,1.1764705882352942
495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.4,,,,,,,,,,,,,,
496,,,,,0.09523809523809523,1.0476190476190477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.9523809523809523,,,,,0.10526315789473684,0.8421052631578947,,,,,,
498,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,0.9473684210526315,,,,,,,,,,,,,,,,,,,,,,,,,,
500,,,,,,,,,,,0.1111111111111111,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,,,,,,,0.1111111111111111,1.1111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.5555555555555556,,,,,,
503,,,,,,,,,0.1,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.5,,,,,,,,,,
505,,,,,,,0.11764705882352941,1.8823529411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,,,,,0.1,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,,,,,,,,,0.10526315789473684,2.0,,,,,,,,,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,,,,,,,,,,,,,,,,,0.1,1.2,,,0.1111111111111111,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
511,,,,,,,,,,,,,,,,,0.10526315789473684,1.894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,,,,,,,,,,,,,,,,,,,0.13333333333333333,1.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.8571428571428571,,,,,,,,,,,,,,
516,,,,,,,,,,,,,,,,,,,,,,,0.1,1.1,,,,,,,,,,,,,,,,,,,,,,,,
517,,,,,,,,,,,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.6666666666666667,,,,,,
518,,,,,0.09523809523809523,1.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.9523809523809523,,,,,,,,,,
519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.5,,,,,,,,,,,,,,
521,,,,,,,0.1111111111111111,1.2222222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,1.2941176470588236
524,,,,,0.1,1.8,,,,,0.11764705882352941,1.7647058823529411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,,,,0.11764705882352941,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,,,,,,,,,0.1,1.4,,,,,,,,,0.125,1.125,,,,,,,,,,,,,,,,,0.1,1.6,,,,,,,,,,
528,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.0526315789473684,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.0526315789473684,,,,,,
531,,,,,,,,,,,,,,,,,0.1,1.3,0.13333333333333333,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.7777777777777777,,,,,0.1111111111111111,0.6666666666666666
536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.9523809523809523,,,0.09523809523809523,1.0476190476190477,,,,,,,,,,
537,,,,,,,,,,,,,,,,,0.10526315789473684,2.0,,,,,0.1,1.2,,,,,,,,,,,0.1,1.8,,,,,,,,,,,,
538,,,,,,,,,,,0.1111111111111111,1.1111111111111112,,,,,,,,,0.1111111111111111,1.7777777777777777,,,,,,,,,,,0.1,1.6,,,,,,,,,,,,,,
540,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.894736842105263,,,,,,,,,,,,,,,,,,,,,,,,
541,,,,,0.09523809523809523,1.2380952380952381,,,,,0.11764705882352941,1.8823529411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,,,,,,,0.1111111111111111,1.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.7,,,,,,,,,,
546,,,,,0.1,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,,,,,,,,,0.09523809523809523,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,0.6363636363636364,,,,,,,,,,,,
550,,,,,,,,,,,,,,,,,0.09523809523809523,0.7619047619047619,0.125,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,,,,,,,0.10526315789473684,0.7368421052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,0.7777777777777778
558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.7,,,,,,,,,,,,,,
559,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,1.1578947368421053,,,,,,,,,,,,,,,0.09523809523809523,1.1428571428571428,,,,,,,,,,
560,,,,,,,,,0.1,1.5,,,,,,,0.1,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
