,m/z,I,S/N,em,error,C,H,Class
18546,667.64001,9143974,39.0,667.6398554925,0.00015450749992851343,46,83,O2
18552,668.44717,11643785,50.2,668.4473036915,0.00013369149996833585,47,58,O2N1
18554,668.4684900000001,3872144,15.4,668.4684330603001,5.6939700016300776e-05,44,62,O4N1
18558,668.50475,9657242,41.3,668.5048185691,6.85691001081068e-05,45,66,O3N1
18561,668.5413900000001,42871716,190.1,668.5412040779,0.00018592210005863308,46,70,O2N1
18562,668.5627599999999,3413930,13.4,668.5623334467001,0.000426553299803345,43,74,O4N1
18565,668.59789,1961396,6.9,668.5987189555001,0.0008289555000828841,44,78,O3N1
18583,669.4891700000001,5092525,20.9,669.4888341529,0.0003358471000183272,45,65,O4
18586,669.525,7647415,32.3,669.5252196617,0.0002196617000436163,46,69,O3
18589,669.56116,3000257,11.5,669.5616051705,0.00044517050002923497,47,73,O2
18591,669.58267,21568710,94.7,669.5827345393001,6.453930006955488e-05,44,77,O4
18593,669.61888,24399056,107.3,669.6191200481001,0.0002400481000677246,45,81,O3
18595,669.65567,6072027,25.3,669.6555055569,0.00016444309994767536,46,85,O2
18600,670.42664,4438961,18.0,670.4265682471,7.175289999850065e-05,46,56,O3N1
18602,670.46298,14093754,61.2,670.4629537559,2.624410001317301e-05,47,60,O2N1
18604,670.48433,4245952,17.1,670.4840831247001,0.0002468752999220669,44,64,O4N1
18608,670.5206400000001,9872842,42.3,670.5204686335001,0.000171366500012482,45,68,O3N1
18612,670.55688,22670804,99.6,670.5568541423,2.5857699938569567e-05,46,72,O2N1
18613,670.5785099999999,2428890,9.0,670.5779835111001,0.0005264888998226525,43,76,O4N1
18615,670.61488,1846756,6.3,670.6143690199001,0.0005109800998752689,44,80,O3N1
18634,671.50499,5682904,23.5,671.5044842173,0.0005057826999745885,45,67,O4
18637,671.54129,7637730,32.3,671.5408697261,0.0004202738999765643,46,71,O3
18639,671.57805,3645676,14.4,671.5772552349,0.0007947650999540201,47,75,O2
18641,671.5989099999999,21667570,95.1,671.5983846037001,0.0005253962998494899,44,79,O4
18643,671.63515,17510140,76.5,671.6347701125001,0.0003798874998892643,45,83,O3
18644,671.67148,9977605,42.8,671.6711556213,0.0003243786999291842,46,87,O2
18648,672.4065099999999,2394828,8.8,672.4058328027,0.0006771972998649289,45,54,O4N1
18650,672.44218,6484950,27.1,672.4422183115,3.831150002042705e-05,46,58,O3N1
18652,672.4786,19378144,84.8,672.4786038203,3.820299980361597e-06,47,62,O2N1
18654,672.4993099999999,3938789,15.7,672.4997331891001,0.0004231891001609256,44,66,O4N1
18658,672.53631,9463791,40.5,672.5361186979001,0.00019130209989270952,45,70,O3N1
18660,672.57259,33345528,147.4,672.5725042067,8.579329994518048e-05,46,74,O2N1
18662,672.59366,3055614,11.8,672.5936335755001,2.64244998788854e-05,43,78,O4N1
18672,673.4617,1951719,6.8,673.4626194041,0.00091940410004554,47,61,O3
18677,673.52031,7472375,31.5,673.5201342817,0.00017571829994267318,45,69,O4
18680,673.5564,10819840,46.5,673.5565197905,0.00011979049997989932,46,73,O3
18683,673.59262,3884298,15.5,673.5929052993,0.0002852993000033166,47,77,O2
18685,673.6138900000001,19546384,85.6,673.6140346681001,0.00014466810000612895,44,81,O4
18688,673.6866200000001,14604579,63.5,673.6868056857,0.00018568569998933526,46,89,O2
18691,674.42224,1845733,6.3,674.4214828671,0.0007571328999347315,45,56,O4N1
18693,674.45867,5694959,23.6,674.4578683759,0.0008016240999495494,46,60,O3N1
18694,674.49448,25780728,113.5,674.4942538847,0.0002261152999381011,47,64,O2N1
18696,674.5155,4468222,18.1,674.5153832535001,0.00011674649988435704,44,68,O4N1
18698,674.5303200000001,3013122,11.6,674.5306393935001,0.0003193935000354031,48,68,O1N1
18700,674.55215,6111752,25.4,674.5517687623001,0.0003812376999121625,45,72,O3N1
18703,674.5884900000001,28566034,126.0,674.5881542711,0.0003357289000405217,46,76,O2N1
18705,674.60942,3268119,12.7,674.6092836399001,0.00013636009987294528,43,80,O4N1
18713,675.47903,2222842,8.0,675.4782694685,0.0007605314999636903,47,63,O3
18717,675.5362299999999,9581321,41.0,675.5357843461001,0.0004456538998738324,45,71,O4
18719,675.57268,10492690,45.1,675.5721698549,0.000510145099951842,46,75,O3
18721,675.6089900000001,4044572,16.2,675.6085553637,0.00043463630004225706,47,79,O2
18723,675.6299799999999,31916834,141.0,675.6296847325001,0.00029526749983688205,44,83,O4
18725,675.7028,8850228,37.7,675.7024557501,0.00034424990008119494,46,91,O2
18729,676.4370700000001,3320306,12.9,676.4371329315001,6.293149999692105e-05,45,58,O4N1
18732,676.47344,6962171,29.2,676.4735184403,7.844030005799141e-05,46,62,O3N1
18734,676.50994,28152836,124.1,676.5099039491,3.6050900007467135e-05,47,66,O2N1
18736,676.53167,3607562,14.2,676.5310333179001,0.000636682099866448,44,70,O4N1
18738,676.5470799999999,2049166,7.2,676.5462894579001,0.0007905420998213231,48,70,O1N1
18740,676.56701,3820563,15.2,676.5674188267001,0.0004088267000952328,45,74,O3N1
18744,676.60352,2862621,10.9,676.6038043355001,0.00028433550005502184,46,78,O2N1
18746,676.62591,1780258,6.0,676.6249337043001,0.0009762956998429217,43,82,O4N1
18753,677.45735,2155254,7.7,677.4575340241,0.00018402410000817326,46,61,O4
18760,677.5512,8346894,35.4,677.5514344105001,0.00023441050007022568,45,73,O4
18762,677.58798,11218200,48.3,677.5878199193,0.00016008069997042185,46,77,O3
18764,677.62465,5265697,21.6,677.6242054281,0.00044457189994773216,47,81,O2
18766,677.6454200000001,50787624,225.5,677.6453347969001,8.520309995674324e-05,44,85,O4
18772,678.4531099999999,3372786,13.2,678.4527829959001,0.000327004099858641,45,60,O4N1
18775,678.48972,9102843,38.8,678.4891685047,0.0005514952999874367,46,64,O3N1
18777,678.52614,28988932,127.9,678.5255540135,0.0005859865000275022,47,68,O2N1
18779,678.54716,3465737,13.6,678.5466833823001,0.0004766176998600713,44,72,O4N1
18783,678.58373,3009554,11.5,678.5830688911001,0.0006611088998624837,45,76,O3N1
18786,678.62018,2413339,8.9,678.6194543999001,0.0007256000999404932,46,80,O2N1
18794,679.4739999999999,2229360,8.0,679.4731840885,0.0008159114998989025,46,63,O4
18797,679.51001,4393721,17.7,679.5095695973,0.00044040269995093695,47,67,O3
18801,679.5459900000001,1763074,6.0,679.5459551061,3.489390007871407e-05,48,71,O2
18803,679.56742,10979079,47.2,679.5670844749001,0.00033552509989931423,45,75,O4
18805,679.60367,10663696,45.8,679.6034699837,0.00020001629991384107,46,79,O3
18807,679.64013,6240537,26.0,679.6398554925,0.00027450749996660306,47,83,O2
18809,679.66128,40728352,180.4,679.6609848613001,0.0002951386999257011,44,87,O4
18816,680.4692200000001,3213285,12.5,680.4684330603001,0.0007869396999922174,45,62,O4N1
18819,680.50503,9026541,38.5,680.5048185691,0.00021143089998076903,46,66,O3N1
18821,680.54143,38348792,169.8,680.5412040779,0.00022592209995764279,47,70,O2N1
18822,680.56237,3354107,13.1,680.5623334467001,3.655329987850564e-05,44,74,O4N1
18824,680.57688,1823487,6.2,680.5775895867001,0.0007095867001680745,48,74,O1N1
18825,680.59956,2508805,9.3,680.5987189555001,0.0008410444999071842,45,78,O3N1
18829,680.63607,1872397,6.4,680.6351044643001,0.0009655356999473952,46,82,O2N1
18840,681.5256400000001,6040293,25.1,681.5252196617,0.0004203383000458416,47,69,O3
18842,681.5613400000001,2474222,9.1,681.5616051705,0.0002651704999152571,48,73,O2
18844,681.5831,13979891,60.7,681.5827345393001,0.000365460699867981,45,77,O4
18846,681.6197,14989564,65.2,681.6191200481001,0.0005799518999083375,46,81,O3
18848,681.65595,6590725,27.6,681.6555055569,0.00044444309992286435,47,85,O2
18852,682.46323,11467206,49.4,682.4629537559,0.0002762440999504179,48,60,O2N1
18854,682.48383,3804619,15.1,682.4840831247001,0.00025312470006610965,45,64,O4N1
18858,682.52085,7637460,32.3,682.5204686335001,0.0003813664999370303,46,68,O3N1
18860,682.55722,37698012,166.9,682.5568541423,0.0003658576999896468,47,72,O2N1
18861,682.57765,4013538,16.0,682.5779835111001,0.0003335111001661062,44,76,O4N1
18864,682.6149,1857259,6.4,682.6143690199001,0.0005309800999384606,45,80,O3N1
18878,683.50486,4612798,18.7,683.5044842173,0.0003757826999617464,46,67,O4
18881,683.54126,6123206,25.5,683.5408697261,0.00039027389993862016,47,71,O3
18885,683.59865,20261588,88.8,683.5983846037001,0.0002653962999374926,45,79,O4
18886,683.63492,22280924,97.8,683.6347701125001,0.00014988749990152428,46,83,O3
18888,683.67151,4338405,17.5,683.6711556213,0.00035437869996712834,47,87,O2
18896,684.47935,12536738,54.2,684.4786038203,0.0007461796999450598,48,62,O2N1
18902,684.5364,7600048,32.1,684.5361186979001,0.00028130209989285504,46,70,O3N1
18905,684.57324,21306296,93.5,684.5725042067,0.0007357933000093908,47,74,O2N1
18907,684.59462,2851773,10.8,684.5936335755001,0.000986424499842542,44,78,O4N1
18921,685.46165,1792646,6.1,685.4626194041,0.0009694041000329889,48,61,O3
18926,685.52085,4929684,20.1,685.5201342817,0.0007157182999435463,46,69,O4
18929,685.5568599999999,7209117,30.3,685.5565197905,0.00034020949988189386,47,73,O3
18932,685.59378,2695077,10.1,685.5929052993,0.0008747007000238227,48,77,O2
18934,685.6145,23334058,102.5,685.6140346681001,0.000465331899931698,45,81,O4
18936,685.65111,17865906,78.1,685.6504201769001,0.0006898230999468069,46,85,O3
18937,685.68719,7065787,29.7,685.6868056857,0.00038431429993579513,47,89,O2
18939,686.42206,1948515,6.8,686.4214828671,0.0005771328999344405,46,56,O4N1
18942,686.45822,5533035,22.8,686.4578683759,0.0003516240999488218,47,60,O3N1
18943,686.49455,19561844,85.7,686.4942538847,0.00029611529998874175,48,64,O2N1
18945,686.5158299999999,4072313,16.3,686.5153832535001,0.000446746499846995,45,68,O4N1
18949,686.552,8993153,38.3,686.5517687623001,0.00023123769994981558,46,72,O3N1
18951,686.5883,30346632,133.9,686.5881542711,0.0001457288999517914,47,76,O2N1
18952,686.60839,2383758,8.7,686.6092836399001,0.000893639900141352,44,80,O4N1
18966,687.5367,6242912,25.9,687.5357843461001,0.0009156538999377517,46,71,O4
18969,687.57281,8725096,37.0,687.5721698549,0.000640145099964684,47,75,O3
18972,687.6093,3317873,12.9,687.6085553637,0.0007446362999417033,48,79,O2
18974,687.63014,17710710,77.1,687.6296847325001,0.00045526749988766824,45,83,O4
18976,687.7031599999999,8673926,36.8,687.7024557501,0.0007042498999680902,47,91,O2
18979,688.4377,2494251,9.2,688.4371329315001,0.0005670684998904107,46,58,O4N1
18982,688.47423,5412147,22.2,688.4735184403,0.0007115596999938134,47,62,O3N1
18983,688.51028,24411962,107.0,688.5099039491,0.0003760508999448575,48,66,O2N1
18985,688.5313,4260672,17.1,688.5310333179001,0.00026668209989111347,45,70,O4N1
18989,688.56755,6812488,28.5,688.5674188267001,0.0001311732999056403,46,74,O3N1
18992,688.60428,23994192,105.1,688.6038043355001,0.00047566449995883886,47,78,O2N1
18994,688.62578,2682453,10.0,688.6249337043001,0.0008462956998300797,44,82,O4N1
19001,689.45783,2495502,9.2,689.4575340241,0.0002959758999168116,47,61,O4
19004,689.49461,3306006,12.8,689.4939195329,0.0006904670999574591,48,65,O3
19009,689.55197,7532579,31.7,689.5514344105001,0.0005355894999183874,46,73,O4
19013,689.5880900000001,10499115,44.9,689.5878199193,0.00027008070003375906,47,77,O3
19015,689.62466,3327923,12.9,689.6242054281,0.0004545718999224846,48,81,O2
19017,689.6455599999999,27717688,121.7,689.6453347969001,0.0002252030998306509,45,85,O4
19018,689.71842,6514760,27.1,689.7181058145,0.00031418550008766033,47,93,O2
19022,690.45291,2969833,11.3,690.4527829959001,0.0001270040999088451,46,60,O4N1
19027,690.52638,26333434,115.6,690.5255540135,0.0008259864999899946,48,68,O2N1
19029,690.54658,3129598,12.0,690.5466833823001,0.00010338230015349836,45,72,O4N1
19038,690.6405599999999,2222866,8.0,690.6405837687001,2.3768700202708715e-05,44,84,O4N1
19048,691.47412,2856904,10.8,691.4731840885,0.0009359114999369922,47,63,O4
19051,691.51027,3376080,13.1,691.5095695973,0.0007004026999766211,48,67,O3
19055,691.56719,9527772,40.6,691.5670844749001,0.00010552509991157422,46,75,O4
19057,691.60398,9192933,39.1,691.6034699837,0.0005100162999269742,47,79,O3
19059,691.64081,3858925,15.3,691.6398554925,0.0009545074999550707,48,83,O2
19061,691.6614400000001,40739312,179.8,691.6609848613001,0.00045513869997648726,45,87,O4
19065,692.46865,3264160,12.6,692.4684330603001,0.00021693969995340012,46,62,O4N1
19067,692.5052,8771239,37.2,692.5048185691,0.0003814308998926208,47,66,O3N1
19069,692.54166,25682608,112.6,692.5412040779,0.0004559220999453828,48,70,O2N1
19071,692.56327,3117748,12.0,692.5623334467001,0.0009365532998799608,45,74,O4N1
19075,692.59858,3028156,11.6,692.5987189555001,0.00013895550011966407,46,78,O3N1
19079,692.63544,1864643,6.4,692.6351044643001,0.00033553569994637655,47,82,O2N1
19093,693.52592,3700610,14.6,693.5252196617,0.0007003383000210306,48,69,O3
19099,693.58346,10222478,43.7,693.5827345393001,0.0007254606998685631,46,77,O4
19100,693.62005,11023254,47.2,693.6191200481001,0.0009299518999341672,47,81,O3
19102,693.65594,5801886,23.9,693.6555055569,0.0004344430999481119,48,85,O2
19104,693.67723,35603364,156.9,693.6766349257001,0.0005950742998948044,45,89,O4
19109,694.48482,3634254,14.3,694.4840831247001,0.0007368752999354911,46,64,O4N1
19112,694.5208,9452630,40.2,694.5204686335001,0.00033136649994958134,47,68,O3N1
19114,694.5570799999999,35447900,156.2,694.5568541423,0.00022585769988836546,48,72,O2N1
19115,694.57874,3038306,11.6,694.5779835111001,0.0007564888999240793,45,76,O4N1
19119,694.6149,2795626,10.5,694.6143690199001,0.0005309800999384606,46,80,O3N1
19123,694.65068,2299505,8.3,694.6507545287001,7.452870011093182e-05,47,84,O2N1
19133,695.5049799999999,4592934,18.5,695.5044842173,0.0004957826998861492,47,67,O4
19137,695.5414400000001,4908333,20.0,695.5408697261,0.000570273900052598,48,71,O3
19142,695.59885,13995321,60.5,695.5983846037001,0.0004653962998872885,46,79,O4
19144,695.63495,13903169,60.1,695.6347701125001,0.0001798874999394684,47,83,O3
19146,695.6716299999999,5349705,21.9,695.6711556213,0.00047437869989153114,48,87,O2
19152,696.4794400000001,10200561,43.6,696.4786038203,0.0008361797000588922,49,62,O2N1
19154,696.50052,3825654,15.1,696.4997331891001,0.0007868108999673495,46,66,O4N1
19158,696.53688,7982589,33.7,696.5361186979001,0.0007613020999315268,47,70,O3N1
19160,696.57326,33121796,145.8,696.5725042067,0.0007557932999588957,48,74,O2N1
19161,696.59451,3349513,13.0,696.5936335755001,0.0008764244998928916,45,78,O4N1
19176,697.5205900000001,4502218,18.1,697.5201342817,0.000455718300031549,47,69,O4
19179,697.55723,6011601,24.9,697.5565197905,0.0007102094999709152,48,73,O3
19182,697.5935099999999,2430425,8.9,697.5929052993,0.0006047006999096993,49,77,O2
19184,697.61425,21366492,93.4,697.6140346681001,0.0002153318998807663,46,81,O4
19186,697.6508200000001,18452196,80.4,697.6504201769001,0.0003998230999968655,47,85,O3
19189,697.68715,3769068,14.9,697.6868056857,0.0003443142999230986,48,89,O2
19193,698.4950299999999,12808083,55.2,698.4942538847,0.0007761152999137266,49,64,O2N1
19195,698.51612,4070807,16.2,698.5153832535001,0.0007367464999106232,46,68,O4N1
19198,698.5526,6569887,27.4,698.5517687623001,0.0008312376999128901,47,72,O3N1
19202,698.58905,20641702,90.2,698.5881542711,0.0008957288999908997,48,76,O2N1
19204,698.61019,2213034,7.9,698.6092836399001,0.0009063600998615584,45,80,O4N1
19217,699.53625,4912232,20.0,699.5357843461001,0.0004656538999370241,47,71,O4
19220,699.57272,6811760,28.4,699.5721698549,0.0005501450999645385,48,75,O3
19225,699.6302900000001,20260988,88.5,699.6296847325001,0.000605267499963702,46,83,O4
19227,699.6666700000001,14483587,62.7,699.6660702413001,0.0005997586999910709,47,87,O3
19228,699.70339,5531786,22.7,699.7024557501,0.000934249900069517,48,91,O2
19232,700.47442,4256039,17.0,700.4735184403,0.0009015596999688569,48,62,O3N1
19233,700.51013,19161390,83.5,700.5099039491,0.0002260508999825106,49,66,O2N1
19235,700.53174,3980595,15.8,700.5310333179001,0.0007066820999170886,46,70,O4N1
19239,700.56727,5836602,24.1,700.5674188267001,0.00014882670006954868,47,74,O3N1
19241,700.60421,27048258,118.7,700.6038043355001,0.0004056644999081982,48,78,O2N1
19251,701.45808,2054894,7.2,701.4575340241,0.0005459758999677433,48,61,O4
19260,701.5884,7837193,33.0,701.5878199193,0.0005800806999332053,48,77,O3
19263,701.6250200000001,2811408,10.6,701.6242054281,0.0008145719000367535,49,81,O2
19265,701.6461,16009748,69.5,701.6453347969001,0.0007652030999452109,46,85,O4
19267,701.71897,6201379,25.7,701.7181058145,0.0008641855000632859,48,93,O2
19270,702.45321,2068663,7.3,702.4527829959001,0.00042700409994722577,47,60,O4N1
19272,702.4894400000001,5510846,22.6,702.4891685047,0.00027149530001224775,48,64,O3N1
19274,702.52594,22293190,97.5,702.5255540135,0.00038598649996401946,49,68,O2N1
19276,702.54738,4425418,17.8,702.5466833823001,0.0006966176998730589,46,72,O4N1
19278,702.56254,2512333,9.3,702.5619395223001,0.0006004776998906891,50,72,O1N1
19280,702.58331,5727953,23.6,702.5830688911001,0.0002411088998997002,47,76,O3N1
19284,702.6198400000001,25307864,111.0,702.6194543999001,0.00038560010000310285,48,80,O2N1
19286,702.6410400000001,2569948,9.5,702.6405837687001,0.00045623129994964984,45,84,O4N1
19295,703.51044,2706315,10.1,703.5095695973,0.0008704027000021597,49,67,O3
19301,703.56786,8166294,34.5,703.5670844749001,0.0007755250999252894,47,75,O4
19304,703.6043099999999,9669533,41.2,703.6034699837,0.0008400162998896121,48,79,O3
19306,703.63925,2557860,9.5,703.6398554925,0.0006054925000853473,49,83,O2
19308,703.66158,25082792,110.0,703.6609848613001,0.0005951386998503949,46,87,O4
19309,703.7345,4207543,16.8,703.7337558789,0.0007441211000696057,48,95,O2
19312,704.46796,2465610,9.0,704.4684330603001,0.00047306030012350675,47,62,O4N1
19315,704.5054299999999,6610001,27.5,704.5048185691,0.0006114308998803608,48,66,O3N1
19318,704.5418099999999,23141464,101.3,704.5412040779,0.0006059220999077297,49,70,O2N1
19320,704.56322,3073372,11.8,704.5623334467001,0.0008865532998925119,46,74,O4N1
19322,704.57745,2119263,7.5,704.5775895867001,0.00013958670012925722,50,74,O1N1
19337,705.48861,2051348,7.2,705.4888341529,0.00022415290004573762,48,65,O4
19340,705.52598,4232476,16.9,705.5252196617,0.000760338299983232,49,69,O3
19344,705.58338,8979751,38.1,705.5827345393001,0.0006454606999568568,47,77,O4
19348,705.6193,9136430,38.8,705.6191200481001,0.0001799518998950589,48,81,O3
19349,705.65622,3792694,15.0,705.6555055569,0.0007144430999233009,49,85,O2
19351,705.67703,36154680,159.4,705.6766349257001,0.0003950742998313217,46,89,O4
19354,706.48497,3377625,13.1,706.4840831247001,0.000886875299897838,47,64,O4N1
19357,706.5211,8522208,36.1,706.5204686335001,0.000631366499987962,48,68,O3N1
19360,706.5576900000001,25353704,111.2,706.5568541423,0.0008358577000535661,49,72,O2N1
19361,706.57897,2754540,10.3,706.5779835111001,0.0009864888999118193,46,76,O4N1
19365,706.61378,2443763,9.0,706.6143690199001,0.0005890199000759822,47,80,O3N1
19368,706.6514400000001,2555898,9.5,706.6507545287001,0.0006854713000166157,48,84,O2N1
19376,707.50509,3174051,12.2,707.5044842173,0.0006057826999494864,48,67,O4
19379,707.54103,4268202,17.1,707.5408697261,0.00016027389995088015,49,71,O3
19385,707.5987,9344693,39.7,707.5983846037001,0.00031539629992494156,47,79,O4
